index,text,quality,difficulty,prof_name
149,"He shouldn't be teaching any courses. Surprisingly as a Dr., he has a poor sense of managing his work between head director and a professor -let alone just trying to direct the dept. He teaches programs at a less efficient pace than you could teaching yourself. Just take the other capstone class, in hopes that your hard work might actually pay off.",2.5,1.0,Steven Anderson
150,loved the class & steve as the professor! you learn alot and come out with some cool projects,4.5,2.0,Steven Anderson
151,Dr. Anderson is a great guy I loved him. He seems stiff and boring at first but i learned alot and working in the studio was awesome. I know very little about computers and I got a B+,4.5,2.0,Steven Anderson
152,"STEVE is the MAN....loved him and everyone should take his classes, he will make you work for your grade..which is what college is about!!!!",4.0,3.0,Steven Anderson
153,"This guy is great.  His lectures can get a little boring, but if you start to fall asleep, they're all posted online.  Working in the studio with him is fun.  He's cool, take him.",4.0,2.0,Steven Anderson
154,"If you are an expert at writing HTML code then you will do well in the class... if not... like me and most others, you are screwed... don't take him, wait for a different professor.",1.5,4.0,Steven Anderson
155,"how could you hate this guy? he's a great person, great teacher, very willing to help. wants you to learn and have fun at the same time.",5.0,2.0,Steven Anderson
156,No Comments,3.0,3.0,Steven Anderson
157,"A very nice man and a very good teacher. His tests are hard so study for them a lot, but he does his best to make the material interesting and is very helpful.",4.5,2.0,Steven Anderson
158,"GREAT class! i dont even have an ""A"" but hes really a good teacher and is quite helpful. carpe diem",5.0,2.0,Steven Anderson
159,"He tries to make the class more entertaining with corny jokes, but it's not so bad.  He is extremely helpful and cares that we learn.",5.0,2.0,Steven Anderson
160,Hilarious! Explains everything super well and will go over any material in his office that might still be unclear. Responds quickly to emails and grades his homework on making sure you are making an honest effort to understand the questions. Would highly recommend.,5.0,3.0,Boris Goldfarb
161,Best Professor in UAlbany!,5.0,3.0,Boris Goldfarb
162,"Clear grading for online: 70% for homework and 30% for quizzes. Tons of homework assignments and 6 quizzes. I worked on it everyday. Its extra time but highly suggest to copy and do the work for every homework question on paper. Quizzes are similar to the HW. Do everything assigned, the grade will stay true to what you see on MyMathLab.",4.0,2.0,Boris Goldfarb
163,"No tests, finals, or midterms. Just 13 weekly one/ two problem quizzes based immediately off the homework. Don't skip class because you won't understand what's happening then but if you go to class and do the homework problems (3-10 easy questions per class) you're guaranteed to get an A. YouTube helps a lot but he makes it pretty straight forward.",5.0,2.0,Boris Goldfarb
164,"Goldfarb is the man. I took AMAT 106, it was taught completely online.  Homework due almost every day, six quizzes, no exams.  I find the quizzes to essentially act as exams, just with a less intimidating name. I received an A. I worked about 2-3 hours/day on this course. I would not say it is an easy A but it's easy to pass if you need the credit.",5.0,3.0,Boris Goldfarb
165,He is a good teacher. You should go classes but sometimes  his lectures are super boring that you can fall asleep. only 2 test- midterm and final. homeworks are online. Do homeworks and pass the class. ,3.5,2.0,Boris Goldfarb
166,"Very nice guy, also extremely easy. Like, way too easy for the subject material. However, he is not always clear on what he's saying and can be very hard to follow. He's always willing to help clarify. Class is not mandatory and the textbook is used heavily. Basically take a class with this guy if you want an A but don't care about learning.",3.0,1.0,Boris Goldfarb
167,He made our calc2 class too easy cuz there was almost no homework and just easy weekly quizzes instead of tests. I'm pretty sure I bombed the department final bad. I'm screwed now in Calc 3.,2.5,1.0,Boris Goldfarb
168,Definitely need to do the homeworks in order to understand the material. Very nice person and a helpful professor but not always clear. Grade is entirely weekly quizes and final but he dropped three or four quizzes. Wants students to succeed and always answers questions but isn't always great in conveying the material efficiently. Pretty easy class,3.0,2.0,Boris Goldfarb
169,Nice guy. Make sure that you do the homework because the quizzes are worth 60%.  Problems are discussed in class. He also drops the lowest 2 of the first 14 quizzes. He also does an optional 15th quiz on the last day if you want another quiz grade. Make sure that you know the material up to the final because the final I worth 40%.,4.5,1.0,Boris Goldfarb
170,"Willing to help after hours. Good english. Homework is easy A..I don't think he even looks at it..completion grade. Exams..if you know what you're doing on the hwk, exams are cake. Don't miss class or you will probably get lost. Difficult to understand his point at times and doesn't give good examples to make his point.",5.0,2.0,Boris Goldfarb
171,"Adorable Man. 50% of your grade is homework each week, however it's a completion grade, 30% is 2 midterms, 20% is a final. Sweet guy.",4.5,1.0,Boris Goldfarb
172,"By far one of the BEST math professors. He truly wants students to do well & will go out of his way to help you.  HW & quizes are very fair if you study. Finals are difficult, but he curves them VERY generously so DO NOT PANIC! You will get an A if you had deserved it prior to the final. If you are a math major, take every class he teaches!!!!!!",5.0,1.0,Boris Goldfarb
173,"Professor Goldfarb is great at teaching and can convey any material to any student.  His classes are pretty much designed to pass every student; however, he leaves out a lot of course material when he teaches.  In my opinion if you're taking a fundamental course such as Calculus I/II/III then you shouldn't take him.",4.5,1.0,Boris Goldfarb
174,Great and fair professor. Drops the 3 lowest quiz grades. Take the Z (writing intensive) section if you can; its the exact same work.,5.0,2.0,Boris Goldfarb
175,"He is very clear, straightforward, and easy. He allowed us to use our textbook during the midterm and final.",5.0,1.0,Boris Goldfarb
