index,text,quality,difficulty,prof_name
155,"I took him for a class that was actually about religion and science. He is the most biased professor I've ever had. He talks nonsense, trying to make intelligent, well spoken students feel like idiots. There's no point in reasoning with this gorilla.",2.0,3.0,Anthony Nicastro
156,He is pretty tough but if you show up and seem like you are trying he will give you a decent grade. I did horrible on the labs but the sign in sheet got me a B- in the class.,2.0,4.0,Anthony Nicastro
157,"This was definitely a hard class...but physics isn't easy.  Dr. Nicastro didn't have time for bull crap.  If you didn't do the work, he could tell.  When you did the work, he would definitely cut you slack, but you had to show it and earn it.",4.0,5.0,Anthony Nicastro
158,i called him professor fidel nicastro all semester.  the online homework is terrible.  a lot of memorization cause he doesnt give you the equations you actually need.  huge curve at the end becuase everyone fails.  he gets really pissed off if the class doesnt answer questions so just hope theres someone who knows what they are doing.,1.5,5.0,Anthony Nicastro
159,"This class is tough.  Homework is no cakewalk either.  SHOW ALL WORK ON TESTS, I didn't and paid the price.  Seems like many students did very poor on the first exam, below 50%.  You just got to work hard and ignor him if he is talking down to you.",2.5,5.0,Anthony Nicastro
160,I was so excited about taking physics until I met this guy. His lectures didn't make any sense. He liked making people look stupid. He used the sample problems from the book for the in class problems. I ended up dropping the course because I couldn't get it. I didn't take the first test but talked to some classmates and most of then got 20-30%!!!,2.0,4.0,Anthony Nicastro
161,"This was the hardest class I've ever had.  He is a very sweet man, willing to help out however he can, but there was just way too much material.  My brain is toast.",4.5,5.0,Anthony Nicastro
162,"Don't ask questions unless you like looking stupid in public and being mocked.  His examples in class are all explained in the text making attendance pointless, but he grades on it.   The online homework bites, and his hints don't help.",1.5,4.0,Anthony Nicastro
163,"Extrordinarily interesting.  I love science, and he made it fun.  He only taught 1/4 of this interdis class, but I loved it.  I wanted so badly to take another class with him, because I thought it would be fun, challenging, and I would learn a lot, but his",5.0,4.0,Anthony Nicastro
164,"Very difficult class.  He pushed us very very hard.  He was willing to help me whenever I got really stuck, but made me do everything that he thought I could possibly do by myself.  He made me stretch to do my best.  It was frustrating, but I learned a lot.",4.5,5.0,Anthony Nicastro
165,My friend had her for a dif class and said it was amazing. This class was NOT it. She is SO nice but her grading is tough. The one pagers are 1.5 spaced. A lot of history. She seems to be a prof that thinks a B is an amazing grade. I would take her for a different course (aka the good reviews) but I unfortunately did not enjoy this one.,3.0,4.0,Mary Callaway
166,"Professor Callaway is amazing. She runs a discussion-based class and encourages students to participate. I love her teaching style so muchI really feel like I connected to the texts. She gives amazing feedback on papers and makes her expectations clear for exams. If you have the chance, definitely take a class with Professor Callaway!",5.0,4.0,Mary Callaway
167,"Professor Callaway is knowledgeable about the Old Testament and the kindest professor. Learned a lot about the OT that made the class really interesting. The microtheme grading was pretty fair in my opinion, and both of the exams have a study guide identical to the test. Would highly recommend especially for a core requirement.",5.0,3.0,Mary Callaway
168,"Callaway knows her stuff, but that makes her a really harsh grader on papers and microthemes. She's super clear about what she wants from you on the midterm exam, so study and you'll do well. She always offers opportunity to revise your work and improve your grade, and is always available for office hours to help with whatever you need.",4.0,4.0,Mary Callaway
169,Insanely hard grader on 8 micro-themes and 1 paper worth 25% of your grade. She's very intelligent but expects us all to teach her something new about the Old Testament which is nearly impossible so unless you're willing to devout your whole life to this one class do not expect an easy A. The midterm + final are long and require lots of writing,2.0,4.0,Mary Callaway
170,"She was a really hard grader which was extremely frustrating. You have to write 8 one-paged ""microthemes"" for the class and it was almost impossible to get higher than an 8/10. She was super nice and cared about the class and knew her stuff, but also made the midterm and final really long and hard. Overall I liked her, but you have to work hard",4.0,4.0,Mary Callaway
171,"Mary Callaway is a legend. She teaches by asking questions and encouraging you to come up with meaningful and well informed answers. She runs an engaging and relaxed classroom, and her assignments are geared toward your freedom. For example, a good chunk of the grade comes from writing 8 micro essays, but you have dozens of options to choose from.",5.0,3.0,Mary Callaway
172,"One of my fav profs at Fordham. SO smart. Wasn't looking forward to taking this cause I'm not religious but she taught the Old Testament as stories, not religion so it was very interesting. 8 one page papers throughout but super easy. Actually made me enjoy the Bible which I wasn't expecting. She always held my attention and is so kind and caring.",5.0,3.0,Mary Callaway
173,"Dr. Callaway is a passionate, Knowledgable, and caring professor. Her lectures are incredibly interesting, and her class isn't too hard, but she grades papers and micro-themes toughly. She does however allow revisions on the papers, and gives really good feedback on it. She will make you want to continue classes in theology, even as a finance major",5.0,4.0,Mary Callaway
174,"I love her! So interesting and really invested in the subjects that she teaches. She gives really specific review sheets before tests, so the class is easy to do well in.",5.0,3.0,Mary Callaway
175,"Took her for Into to old testament. She was okay. Made you write 8 1 page responses for the whole semester. Readings you should do because they will help you in class and finals. I stopped reading because I already knew about the Bible and I got a B+ on the Midterm. Grading, maybe kind of hard, the usual.",3.0,3.0,Mary Callaway
