,text,quality,difficulty,prof_name
586,"burton is a funny guy but that and his little stories are all that you'll get out of the class. tests are very, very hard and tricky questions. he's arrogant and kind of mean and calls you out if you're late (which we all know is nothing personal). i would've enjoyed political science but not from him. i recommend not taking POLS 101 from him",2.0,5.0,Michael Burton
587,"I actually don't feel good taking this class. Her presentations are good, But I don't know, It wasn't fun when working with the assignments, they are little headache.",2.0,4.0,Susan Bastion
588,Worst teacher,1.0,5.0,Susan Bastion
589,she is a hard teacher and give a lot of homework  no one get 100 in her tests and home work ,1.0,5.0,Susan Bastion
590,"I'm about to be dropped from the class for being more than 10 minutes late a few times. A buddy of mine was incapacitated for two weeks and was dropped because ""that wasn't a good excuse"". Unfortunately, the class she teaches is a mandatory gen ed, and it appears she teaches every one. She is extremely rude and disrespectful to all in her class",1.0,5.0,Susan Bastion
591,Bastion is the WORST teacher I have ever had. She is very disrespectful and unfair to students. The information is completely useless and is covered way too fast. Avoid taking the class at all costs.,1.0,4.0,Susan Bastion
592,"DO NOT TAKE THIS CLASS WITH THIS TEACHER! Very disrespectful to students, doesn't e-mail back if you have a question, WAY too much work for a 100 level class. She doesn't care about student success. Information is hard to retain and she goes through way too fast. Avoid if possible!",2.0,4.0,Susan Bastion
593,She was a very inconsiderate teacher that did not have much care for the students. She basically takes 10% off of your total grade if you miss 1 class period. I have upper level courses that are 10 times easier than this 100 level gen ed! AVOID THIS CLASS AT ALL COSTS!!!,1.5,5.0,Susan Bastion
594,Do NOT take this class it is too much work for a 2 credit gen ed class! Grades assignments seriously! Also she goes super fast on powerpoints. Lastly attendance is MANDATORY! Every year she tells this story about how she gave birth  and went to work the next day so nothing should be an excuse to miss class! She is Very inconsiderate! DO NOT TAKE!!,1.5,4.0,Susan Bastion
595,Awful,2.0,4.0,Ellen Dawley
596,"She is actually one of the worst teachers ever. Some people like her, but the honest truth is that she is very selective and cruel. If you ask for help, she will get angry/upset and tell you to find the answer yourself. She makes the class more difficult than it really is. Try to get a different professor. Her husband is MUCH better at his job.",2.0,5.0,Ellen Dawley
597,This teacher is the reason I no longer take bio in Ursinus. I once asked for help involving a homework question and she snarled at me and told me to look online. This teacher is the reason 50% of students leave the premed track. If she was removed I am confident that the success rate would be over 70%. I recommend bio with a competent teacher.,1.0,3.0,Ellen Dawley
598,No Comments,1.5,3.0,Ellen Dawley
599,"This is by far the worst class I have ever taken. His online class is so intense and ridiculous. The discussion boards are extremely hard and he is such a tough grader. I would not recommend anyone to take this class online, or with him.",1.0,5.0,Michael Mandel
600,"Absolutely horrible. Been at Housatonic 3 years and was the only professor I hated. He is combative and will humiliate you then explain why it makes him a good teacher. Talks about his opinions all class and theres absolutely nothing to keep you focused, just lectures on about his life. Im ashamed that this school keeps this guy as a professor",1.0,3.0,Michael Mandel
601,"He is really combatitive and basically attacks anyone who questions his views. Did not really teach much only expressed his opinions for the entire hour and 20 minutes, no activities to keep you engaged, then required a 10 page research paper with an extremely vague rubric and did not go over the project in class whatsoever",2.0,4.0,Michael Mandel
602,Overall very disrespectful and wouldnt recommend him unless absolutely necessary. Way too full of himself to ensure his students are learning what he expects. If you are a student who likes to mind their own business do not take Mandel. He will call you out for something.,1.0,3.0,Michael Mandel
603,"Don't miss a class or assignment or he will embarass you. The only reason I took his class is because it's only offered in Spring and was a required course. Go to another school if you need to take any of his classes! I'm an A, A- student and somehow received a C in his class. Take his class if you want to mess up your GPA.",1.0,5.0,Michael Mandel
604,"He is loud, arrogant , and very into his head. you don't really learn much since you google all of his exams. he is  super narcissistic, tries many mental games on students, and not worth taking his class. I just took his class because I had to. ",2.0,3.0,Michael Mandel
605,"Comes off as stereotypical New Yorker, loud, arrogant, and full of himself. This class is pretty much full of applied psychology pseudoscience and the main objective is to make you into a snake oil salesman. The exams are useless as you can simply google the answers. The grading on other assignments is very subjective, simply bow down to score high",2.0,3.0,Michael Mandel
606,"At the beginning of the semester, I liked Mr. Mandel. He was funny and I learned a lot. However, as the weeks went on I lost respect for him. He yells at students because he ""can"" and uses his ""power"" and ""holier than thou"" approach to talk down to people and make them feel awful. He doesn't care if he hurts your feelings at all. He's a monster. ",2.0,4.0,Michael Mandel
607,"Prof Sandweiss' class was probably the hardest I've taken so far... He grades really heavily and does not allow for expression of your own political views. If you do not answer a question with his political view and do not write a paper his way, then you will not get a good grade in this class.",1.0,4.0,Steven Sandweiss
608,"I took Polisci with Sandweiss online. I will never take another class from him again. Very tough grader and not lenient with grades. When emailing him personally, he was rude and blunt. He didnt end up grading everything till the last week of the quarter. There are many articles that are very lengthy that you are required to read each week.",1.0,4.0,Steven Sandweiss
609,"Fall quarter 2020 at TCC. I did not like Sandweiss AT ALL. Extremely vague, blunt, provides long (boring) lectures but everything else is self-taught. A final, a midterm, and a research paper all of which he grades incredibly hard even if you have good writing abilities. Is incredibly unspecific and his demeanor makes you scared to ask questions.",1.0,4.0,Steven Sandweiss
610,DO NOT TAKE THIS CLASS: -never posted grades until the week of finals -very poor communication -rude with students -vague instructions for assignments -self-taught class -posted assignments a couple days/the day before they were due and didn't extend the due dates -not flexible or understanding -no rubric for the final,1.0,4.0,Steven Sandweiss
611,"I took Sandweiss for Political Science 202 for an ONLINE, VIRTUAL learning fall quarter at TCC. Very blunt, makes you kind of scared to ask questions or reach out if you are a shy student. I was very interested in learning about the government but this class made me dread it. Readings and lectures are pretty boring too, quizzes really frequent.",2.0,4.0,Steven Sandweiss
612,"Although the class is relatively easy, the professor seems quite disinterested in the class/teaching. I took only online classes because of covid-19, so I relied a lot on email as source of communication, Sandweiss will reply to emails, but if you have a specific question, his answers are pretty vague and not that helpful.",2.0,2.0,Steven Sandweiss
613,"This class made me regret my existence, especially his final papers. His class was the most frustrating thing Ive ever done. He didnt grade anything till the last day and when he did, it made no sense. Online, he has two, ten-minute lectures and everything else Is self-taught. If youre thinking about taking his class- dont.",1.0,5.0,Steven Sandweiss
614,Steve makes it clear he doesnt like Trump but his lectures are still fact based. He is very condescending and does not like running start students. He is a VERY hard grader on the mid term and final which are both essay style answers. Theres is only one discussion post a week which are a little difficult but graded on completion.,2.0,4.0,Steven Sandweiss
615,professor sandweiss is a really hard teacher that gives a lot of readings for weekly discussions. hes a really hard grader too and its hard to keep up with class if youre initially not that involved in politics. his lectures are boring and incredibly long.,2.0,4.0,Steven Sandweiss
616,"He is an okay professor in international relations. But he talks a lot about Marxism, communism, and all the other far far left ideologies. There isnt many quizzes but there is a research paper as well as a long final. I wrote my research and come to find out we had final, much like our research paper.",2.0,5.0,Steven Sandweiss
617,I had him during winter quarter and I have him again spring quarter. If you love politics and you identify as a democrat and hate trump this is the class for you. he throws SHADE at the president at least x50 a class. If you are in support of Trump he will do everything to sway into being a Democrat.,1.0,4.0,Steven Sandweiss
618,"Posts long lists of articles for you to read, some of which don't work or aren't accessible, doesn't post grades throughout the quarter, ""quiz"" questions (they're essays) don't have the same material as the readings . Uses different terms than the readings & posts open-ended questions then grades on super specific rubrics you don't see until after",1.0,4.0,Steven Sandweiss
619,Does not enter grades throughout quarter and expects you to do a discussion post and two quizzes every week.,1.0,2.0,Steven Sandweiss
620,"There is a LOT of reading, and it's not always entirely clear which portions are important or what you're supposed to be getting out of it. There's no textbook, so the reading is all online. Because there's no feedback and the grades take a while to be posted, you could be completely off and have no idea until weeks later.",2.0,3.0,Steven Sandweiss
621,"This guy is pretty terrible.  Disinterested in students and fairly rude at points.  He obviously doesn't care about the class and seems pretty miserable in general.  He does throw out an easy grade, although I didn't learn a thing from him. ",1.0,5.0,William Salzillo
622,"As a student very interested in art and entering the course with extensive prior experience/skill, Salzillo is terrible. He does not give any constructive criticism and he doesn't know what he's talking about most of the time. I did not learn anything from his class. He is very easy if it looks like you put any semblance of time into a piece.",1.5,1.0,William Salzillo
623,"I felt he was more interested in me personally than academically. I felt as he was hitting on me most of the semester. Being a male, it was uncomfortable because i had no interest.",2.0,2.0,William Salzillo
624,"He seemed alright, but turned out to be really bad. He is misleading and not genuine. He plays favorites. If you're one of his favorites then great. Otherwise... Also, he's very bad with communication.",1.5,4.0,William Salzillo
625,i was not at all challenged in this course or by this professor,1.5,1.0,William Salzillo
626,"GB is, in my opinion, a very poor professor. If you want an ""A"" for doing nothing, take this guy. If you want to learn something, stay away. MSOE has some very good HU professors. GB is not one of them.",1.0,1.0,Gary Boelkins
627,"In 10 weeks, I took only 2 pages of notes, while attending every class, even though only the last ten minutes of class are relevant to anything. I ended up with a C, but on the bright side, we got to watch three movies!!...Basically, only take him if you are a senior who just needs to pass. Because you probably won't get an A.",1.5,4.0,Gary Boelkins
628,"Horrible professor. He treats the class like group therapy. For what we pay at MSOE, the quality that he presents is inexcusable. Don't know where he comes up with the grades on tests.",1.5,3.0,Gary Boelkins
629,Literally the worst teacher I've ever had.  The only kinds of students that like him are those that are gullible enough to buy into his wannabe hippy mentality.  He just only teaches to live vicariously through his students and his not even slightly helpful unless you suck up to him on a daily basis.,1.0,4.0,Gary Boelkins
630,Useless class... unreasonably difficult test to compare his usless speach in class,1.0,3.0,Gary Boelkins
631,"If you don't agree with him, prepare to be humiliated in front of the class and treated poorly. Is very condescending towards you if he doesn't like you. Goes on long tangents with no clear point to them. Has little respect for COVID-19 protocols and is an anti-masker. Only benefit to his class is no textbook required. Would not take him again.",1.0,3.0,Reginald Williams
632,"His grading criteria can be tough. 93 for an A. If he decides he does not like you, he can be condescending. His instruction is not always very clear and sometimes contradicts what is in his syllabus.",1.0,3.0,Reginald Williams
633,No Comments,1.0,3.0,Carol Peters
634,Wow this prof. is the most boring and uninteresting teacher I have ever had imagined. His class is simple and straight forward. 60 pointless journals about whatever you read and discussions. 2 Midterms and a Final. Daily quizzing on reading material 10 pts per.,2.0,2.0,William Jacobs
635,"He is lectured heavy. You only have two exams, you do have a practice exam that gives you extra points to the final exam. If you make a bad grade on the first actual exam then your screwed. If your a detailed writer you wouldn't work out for his exams. He's super picky about what is said and how much detail is said.",1.0,5.0,Bart Dredge
636,"A lot of hype to take his class. However, I wouldnt recommend it. He doesnt really like questions and is easily frustrated if you dont understand something.",1.0,4.0,Bart Dredge
637,He is an absolutely horrible teacher and I would not recommend him for anyone. He is very smart and has great stories but as a teacher he definitely fails.,1.0,5.0,Bart Dredge
