text,label
"The change from high school english to the university level is much harder than expected and in my opinion, she did not do a good job with the preparations. Boring, hard to listen to sometimes, somewhat opinionated. She is a good person at heart though, and you will see that very quickly in the class. Does give help if asked. Do not call after 10. ",0
"The professor is a legend ! Teaches like magic, explains the most difficult concepts like butter.",1
Highly interactive class. Cares for his students.,1
the best professor i have had in college so far..hes hilarious wish i had him every year,1
great teacher she makes the students feel comfortable in her class and she is a geat person to be around.,1
Awesome Prof!,1
Prof. Engelhardt is a very knowledgeable professor. His class is very lecture heavy and he organizes his lectures a bit differently. His exams were quite challenging and you will definitely have to apply yourself. I'd recommend reading the textbook and doing the practice exams. There are 3 exams. You get a cheat sheet and the final grade is curved!,1
"CHEM 205 is a heavy course, but Dr. Rogers makes it bearable. Fantastic lecturer, and is very clear as to what will be on exams. Practice her past midterms and finals, study her lecture slides, do OWL practice problems, and most importantly, show up to all of her lectures. Rogers wants her students to succeed and is definitely a top-tier prof.",1
"First time taking this professor. Above all, I learned a lot about Spanish literature and its awesome writers. It always involve the students hard work in order to get an A. Dr. Hess  is knowledgeable and makes the class interesting and funny. I highly recommend her.",1
Tony Bass is awesome! His online class last semester was great!,1
