,text,quality,difficulty,prof_name
145,her complete and total lack of meme knowledge was completely inappropriate. i give 1.5/10,1.0,5.0,Roxanne Hamilton
146,Picks favorites. Make sure she likes you within the first few courses or she'll tear you apart. Is unnecessarily rude when giving feedback. Worst class with the worst professor ever. ,1.0,5.0,Roxanne Hamilton
147,Very tough cookie. Seems ominous at first but turns out to be very cool and helpful. Make sure you read all the assignments thoroughly!,3.0,4.0,Roxanne Hamilton
148,"Not a nice experience, she is very unpleasant and mean even to those people working very hard. You will regret taking her classes.",1.0,5.0,Roxanne Hamilton
149,"DO NOT TAKE THIS CLASS!!! Worst experience. She is so disrespectful towards her students, disorganized, yells at people who are trying hard, blames others for her own mistakes, and insults on a personal level. An overall really terrible experience.",1.0,5.0,Roxanne Hamilton
150,"Worst professor/class experience I have had at UCSC thus far. Unnecessarily mean and an absolute B. Horrendous experience, wouldn't recommend her to anyone. DO NOT TAKE HER CLASSES. Takes her frustrations out on her students and not one person I've talked to who has had her had anything good to say. Pretty much a 100%  ""hated it"" consensus.",1.0,5.0,Roxanne Hamilton
151,"LOVED HER. She can definitely be intimidating, but she taught well and was very engaging. I wasn't interested in the theme of the class, but she gives you a lot of wiggle room when it comes to choosing essay topics so it turned out okay. Definitely not an easy A, but totally worth it if you're looking to become a better writer!",4.0,4.0,Roxanne Hamilton
152,first impression was a strict b*^!h. turns out Roxy's pretty cool,4.5,2.0,Roxanne Hamilton
153,"at first the class was okay and she was nice. the first part of the quarter consisted of mainly reading the 2nd half of the quarter, the course consisted of more writing and less reading. i got a B+ in the class but i did put in a lot of time and effort in the class. and she was very picky in writing styles she is enthusiastic but the class was ok",4.0,4.0,Roxanne Hamilton
154,"At first I thought she was mean and honestly kind of scary, but after awhile you warm up to her. She is a hard teacher, but one of the better ones I have had. She really lets you experiment with your writing, which made the class really fun for me. Overall I had a really good time in the class!",3.5,4.0,Roxanne Hamilton
155,Had a 79% and she wouldn't give me the B-.She's a critic of everything you write.Very intimidating.One of those type of professors that you wish you never had.Unfriendly.Just plain simple t-e-r-r-i-b-l-e.,1.0,5.0,Roxanne Hamilton
156,"Intimidating, but I learned a lot about different art forms in ""writing across the arts."" And she did give good feedback on papers.",3.5,3.0,Roxanne Hamilton
157,Don't even bother.,2.0,5.0,Roxanne Hamilton
158,"Very inattentive professor, extremely lecture heavy, doesn't make eye contact with students, horrible at explaining content, very strict grader, tests have nothing to do with textbook reading or what he presents in lecture. He expects you to be an expert before having taking this class. I strongly advise you to find a different physics professor.",1.0,5.0,Glenn Spiczak
159,"Get Chegg. Very abstract, non-linear teaching. Your quiz and lab report grades rest on your group members, so hopefully they actually participate for you. Attend every class, even the shorter, non-lab days.",2.0,5.0,Glenn Spiczak
160,"Do you like being confused by simple concepts? Then Glen Spiczak is the man for you. He makes simple concepts hard to grasp because of his spastic speaking style and his obscure examples mixed with his love for advanced physics which doesn't translate to 90% of his students. If I didn't take physics in HS, I probably would've gotten a C or worse.",1.0,3.0,Glenn Spiczak
161,"Very respectful and easy professor. His lectures are very long, but the way he went about them I for sure take a class of his again.",5.0,2.0,Glenn Spiczak
162,He coo,5.0,2.0,Glenn Spiczak
163,Did not learn anything throughout the whole semester.,1.0,4.0,Glenn Spiczak
164,"He mumbles too fast to understand anything, it always feels scattered! I have needed to read the textbook to understand a concept he tried to teach a few times in class. Quizzes/tests are inconsistent in difficulty. If you are thinking of taking astronomy, take it with the other prof. She's much better. I'll get a good grade but its so frustrating!",1.0,4.0,Glenn Spiczak
165,"He is an awful professor. You can't understand a word he says because he mumbles so bad. If you ask him a question, he repeats the same thing over and over again that doesn't help at all. He's definitely a big part of physics ""teaching you how to teach yourself"" so don't expect much for lectures. Avoid if possible.",1.0,4.0,Glenn Spiczak
166,"I really struggled in his class. I only missed a few classes and still had issues understanding what he was teaching. You can tell that he knows the information, it's just sometimes confusing to understand the way he explains things. He always offered to help me in and out of class, but I found it easier to get a tutor.",2.0,4.0,Glenn Spiczak
167,"Dr. Spiczak is genuinely such a smart man. That being said, he struggles interpreting the information to students in a clear and orderly manner. One - on - one he is much easier to understand, so I'd make sure to check his office hours. He's a very generous grader, the curves on his tests and overall class is favorable. ",1.5,4.0,Glenn Spiczak
168,I feel like he would make a better tutor than a teacher. He's really good with one on one help.,4.0,4.0,Glenn Spiczak
169,i liked that he was at his office hours and spent extra time explaining things one more time : ),5.0,4.0,Glenn Spiczak
