,text,quality,difficulty,prof_name
141,"She tries to help, but she is unclear about directions. When you do exactly what she says you still get an F. Don't take this class unless you want to suffer.",1.0,2.0,Cynthia McWilliams
142,I took her for English 1010. She gives a lot of feedback on your essays but one thing that would help you would be knowing the attendance policy by heart. I missed a couple of classes due to emergencies and I automatically failed the class. READ THROUGH HER SYLLABUS,2.0,3.0,Cynthia McWilliams
143,"very hard to pass this class. took this class on her recommendation and was failed for the semester on the first paper. Her instructions on assignments were hard to understand, very hard to get extra help when needed. overall seemed very disinterested to be teaching this class.  Would not take her again or recommend her as a teacher to take. ",1.0,5.0,Cynthia McWilliams
144,"Attitude, Class is always about Advertising, and really gets upset about a lot.Hope you like red marks on your papers, because thats what your going to get.",1.5,4.0,Cynthia McWilliams
145,"Hard to figure out when she is open to discussing my work. Very moody, as others have noted. Need to be independently oriented to succeed.",2.0,3.0,Cynthia McWilliams
146,Dr. Skerpan-Wheeler made it extremely difficult to succeed in her class. Her directions for essays are SUPER unclear and she isn't eager to help or answer questions. She puts nothing on Canvas and even waits until the day of to post an essay assignment. All of the assignments are given during class so if you miss you have no idea whats happening.,1.0,4.0,Elizabeth Skerpan-Wheeler
147,"I would not recommend her to other people! Shes a tough grader. Every Thursday we had a hard 10 minutes quiz, 2 short paper that you have to present to the class, a bibliography of 20 resource, a 2,000 word project, and a final exam! why does she like to give so much work to students! Especially in COVID-19 it was a tough semester.",1.0,5.0,Elizabeth Skerpan-Wheeler
148,"She is the worst professor I have ever had. An absolute joke. Shes often off topic, goes on long rants, is very pretentious and condescending. I truly would transfer universities before taking her again.",1.0,4.0,Elizabeth Skerpan-Wheeler
149,"Skerpan-Wheeler is easily one of the worst professors Ive had a Texas State. Yeah, she knows her stuff, but shes pretentious and condescending. Seems like she only cares about hearing herself talk and not facilitating actual learning. She puts little work into her assignments, but expects an insane level of work from you.",1.0,4.0,Elizabeth Skerpan-Wheeler
150,"Here's the thing: she knows her stuff. There's no doubt she knows everything there is to know about Milton and his work, so I give her props for that. However, the other thing she's really good at it is being SO VAGUE ABOUT WHAT SHE WANTS IN PAPERS. She makes assignments unnecessarily hard. I wast not a fan of her grading scale or teaching style.",2.0,4.0,Elizabeth Skerpan-Wheeler
151,"Skerpan-Wheeler is by far the WORST professor I've had at TXST.  She always goes on tangents when she lectures and gives direction only in class when it comes to assignments. She says she'll put directions on TRACS but what she uploads is basically a word document saying ""follow instructions given in class."" I wish I was warned before I took her.",2.0,3.0,Elizabeth Skerpan-Wheeler
152,"THE WORST PROFESSOR I HAVE TAKEN THUS FAR AT TEXAS STATE. She is very sassy through email, not straight forward, and a very tough grader. She left the most bitter taste in my mouth. I tried very hard to like her.. It was impossible. She knows her material well, I give her that, but if you're not the best paper writer, don't take this course.",2.0,5.0,Elizabeth Skerpan-Wheeler
153,"How can I describe a woman who's world revolves around Milton? She mentions that at least 3 or 4 times in her classes. When she gives an assignment, she is never really clear on what she wants. I would avoid Lit Theory if you can. I truly hope the school stops that class, It is useless and obsolete.",1.0,4.0,Elizabeth Skerpan-Wheeler
154,"This professor is VERY ambiguous and comes off as somewhat pretentious. In all honesty, professors should be clear and at least 90% of the time grasp the student's attention.  Unnecessarily wordy and tends to put down commonly praised literary texts. Only continuing with this class because it's required.",1.5,5.0,Elizabeth Skerpan-Wheeler
155,Did not like the man,2.0,4.0,Sander Diamond
156,Goes off on tangents about topics not relating to overall class topic.,1.5,3.0,Sander Diamond
157,"You pretty much have to go everyday, since there's either HW turn-in, short quiz, or long quiz in every single class period. Also, you don't find out what your grade is until the very last minute, which means you have no idea how you did until the last week. The final is said to be much harder than the quizzes, so if you bomb them, you're screwed.",1.5,3.0,Larry Wright
158,"even if you come FIVE mins late, he won't accept your HW. if you're even ONE minute late, he won't accept your HW.  WARNING: DO NOT TAKE IT!!! (I never hate classes as much as this one)",1.0,5.0,Larry Wright
159,"I'm taking Phil 7 - Intro to Critical Thinking, and this class is seriously the worst class ever. The material isn't too difficult, but the professor makes everything about this class bad. He wrote the textbook, and it's REALLY boring to read. you HAVE to go to class b/c he makes you hand in HW on Tues, short quiz on Thurs, and big quiz on Friday.",1.0,5.0,Larry Wright
160,"This class is so difficult that sometimes not even the Professor gets it; even though he wrote the book. It has nothing to do with philosophy, it has nothing to do with anything. He basically gives you a sentence, & wants you to break it down. IT'S NOT EASY, BELIEVE ME. You have to attend class; HW on Tue., Short Quiz on Thur. Big Quiz on Friday",1.0,5.0,Larry Wright
161,"This teacher is HORRIBLE. The material is useless impossible to understand. DONT TAKE THIS CLASS. Unless you can read the professor's mind, you will not be able to do well in this course.",1.0,5.0,Larry Wright
